,artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
73,Polo G,THE GOAT,21,3JKgcAa7r07ocVWcV8bS0H,0.783,0.479,7,-10.646,1,0.541,0.0,0.101,0.533,176.027,163798,4
74,Roddy Ricch,Start Wit Me (feat. Gunna),Start Wit Me (feat. Gunna),5ravc2aiNoYmu9m37diYXW,0.886,0.479,4,-8.054,0,0.334,0.0,0.135,0.408,130.029,158692,4
75,Young Thug,So Much Fun (Deluxe),Millions,43YQDj1KOPMFAUcTEPKy4p,0.942,0.531,1,-7.51,1,0.215,0.000106,0.0812,0.74,99.027,157520,4
76,iann dior,Prospect (feat. Lil Baby),Prospect (ft. Lil Baby),4Zjdzxx0dsavsr7Ehr8fGE,0.816,0.579,1,-6.097,1,0.0867,0.0,0.127,0.43,120.078,226314,4
77,Lil Wayne,Funeral,"I Do It (ft. Big Sean, Lil Baby)",1bRO28yzxgO3y3UmNR29TZ,0.804,0.528,1,-3.231,1,0.378,0.0,0.41,0.321,138.005,184440,4
78,Lil Tjay,True 2 Myself,Hold On,5qDsijQM75KTdv3RtSPx91,0.691,0.602,9,-6.807,0,0.209,0.0,0.0637,0.685,151.987,189480,4
79,DaBaby,KIRK,POP STAR (feat. Kevin Gates),2TsD9kSbgYx5fSNRsoNURE,0.815,0.76,6,-4.632,1,0.331,0.0,0.203,0.729,81.537,183145,4
80,Mustard,Perfect Ten,Pure Water (with Migos),3j84U36KvLeXNDPv4t5pI8,0.682,0.559,0,-5.545,1,0.127,0.0,0.344,0.137,202.015,192471,4
81,Young Thug,So Much Fun,Surf (feat. Gunna),6igOR5QCn09zAVF2ikZjsV,0.93,0.561,0,-8.053,1,0.25,0.0,0.0992,0.596,140.987,184093,4
82,Meek Mill,Championships,Going Bad (feat. Drake),2IRZnDFmlqMuOrYOLnZZyc,0.889,0.496,4,-6.365,0,0.0905,0.0,0.252,0.544,86.003,180522,4
83,Roddy Ricch,Big Stepper,Big Stepper,5MVdzbNmCVf9cWbkqFakkr,0.753,0.597,8,-8.469,1,0.292,0.0,0.197,0.616,76.997,175170,4
84,Post Malone,Hollywood's Bleeding,Wow.,7xQAfvXzm3AkraOtGPWIZg,0.829,0.539,11,-7.359,0,0.208,1.78e-06,0.103,0.388,99.96,149547,4
85,Jack Be,The Great Alone,Beauty Hurts,2a4U316npWis1KmP2Sl1gH,0.67,0.579,3,-7.678,0,0.0698,0.0137,0.144,0.503,90.064,237340,4
86,Various Artists,Top Boy (A Selection of Music Inspired by the Series),Behind Barz - Bonus,5r7WvQtyPfy1xch5zMgGRp,0.854,0.554,8,-4.684,1,0.172,1.84e-06,0.0749,0.272,142.069,163121,4
87,Rich The Kid,The World Is Yours 2,Splashin,3KLo7ByvjCNyBrfz5DZ2mO,0.942,0.382,10,-8.099,1,0.564,0.0,0.092,0.379,100.017,177864,4
88,DaBaby,Baby On Baby,Baby Sitter (feat. Offset),7f1zjZG77S891Uv4O68yfk,0.852,0.73,1,-5.803,1,0.0579,0.0,0.336,0.394,92.506,157693,4
89,J. Cole,MIDDLE CHILD,MIDDLE CHILD,2JvzF1RMd7lE3KmFlsyZD8,0.837,0.364,8,-11.713,1,0.276,0.0,0.271,0.463,123.984,213594,4
90,Lil Tecca,We Love You Tecca,Did It Again,4guBZjUyrGoHsTahO3IHdj,0.686,0.561,10,-9.929,0,0.191,0.0,0.114,0.186,148.775,116240,4
91,Kanye West,JESUS IS KING,Follow God,2QpGZOhTCHHiKmpSO9FW4h,0.529,0.9,1,-3.503,1,0.418,1.21e-05,0.0426,0.434,180.291,104591,4
92,Polo G,THE GOAT,Go Stupid,4PklAHGXT5ityno3IA8SKd,0.92,0.833,1,-3.18,1,0.253,0.0,0.0596,0.645,141.034,165726,4
93,DaBaby,Baby On Baby,Suge,2gwkD6igEhQbDQegRCcdoB,0.876,0.662,2,-6.482,0,0.426,0.0,0.127,0.844,75.445,163320,4
94,A Boogie Wit da Hoodie,Hoodie SZN,Swervin (feat. 6ix9ine),1wJRveJZLSb1rjhnUHQiv6,0.581,0.662,9,-5.239,1,0.303,0.0,0.111,0.434,93.023,189487,4
95,Drake,Scorpion,Nonstop,0TlLq3lA83rQOYtrqBqSct,0.912,0.412,7,-8.074,1,0.123,0.0126,0.104,0.423,154.983,238614,4
96,Arizona Zervas,ROXANNE,ROXANNE,696DnlkuDOXcMAnKlTgXXK,0.621,0.601,6,-5.616,0,0.148,0.0,0.46,0.457,116.735,163636,5
97,Y2K,Lalala,Lalala,51Fjme0JiitpyXKuyQiCDo,0.843,0.391,2,-7.899,1,0.0845,0.0,0.137,0.496,129.972,160627,4
98,YoungBoy Never Broke Again,AI YoungBoy 2,Make No Sense,6klLvorLoo1sxvZcjJIY8I,0.876,0.733,10,-4.478,0,0.333,0.0,0.0999,0.962,154.904,148630,4
99,Lil Baby,Out The Mud,Out The Mud,2wZjsbwmWfNVslgV5afl1L,0.746,0.497,1,-5.785,1,0.149,8.6e-05,0.101,0.25,160.051,157816,4
0,Trisha Yearwood,Love Songs,She's In Love With The Boy,4EJvW4NHAk7TrIeX44jjXF,0.753,0.822,3,-4.914,1,0.031,1.72e-06,0.125,0.765,125.0,245787,4
1,Mike Posner,Cooler Than Me EP,Cooler Than Me,2DPYlWl50ydYsnnuryL5aX,0.837,0.515,7,-4.065,0,0.0793,0.0,0.233,0.769,129.001,227840,4
2,5 Seconds of Summer,5 Seconds Of Summer,She Looks So Perfect,1gugDOSMREb34Xo0c1PlxM,0.494,0.951,9,-4.237,1,0.132,0.0,0.327,0.441,160.025,202496,4
3,Train,Drops Of Jupiter,Drops of Jupiter (Tell Me),2hKdd3qO7cWr2Jo0Bcs0MA,0.468,0.64,0,-5.862,1,0.0275,0.0,0.154,0.499,79.297,259933,4
4,Tori Fleming,Together,Heroes,3yVwuIYt2AxMb1ldE2G696,0.576,0.471,0,-5.469,1,0.0311,4.62e-05,0.134,0.231,142.975,236253,4
5,The Brevet,Paris,Paris,7FAT7lhdGsUpTX9JA9puuq,0.589,0.654,4,-8.677,1,0.0343,0.000777,0.152,0.47,124.952,239840,4
6,Runner and Bobby,Fall for Her (Nobody Else),Fall for Her (Nobody Else),2KaqrHSKvPwz24Sa4CM9s6,0.555,0.821,0,-9.63,1,0.0335,0.0407,0.0786,0.206,166.066,228434,4
7,Neon Trees,Picture Show,Everybody Talks,2iUmqdfGZcHIhS3b9E9EWq,0.471,0.924,8,-3.906,1,0.0586,0.0,0.313,0.725,154.961,177280,4
8,Elihan Black,Hollywood,Hollywood,0Thsht5BtBXzOzwmtb2xD2,0.752,0.621,5,-13.039,0,0.0769,0.202,0.178,0.557,119.989,202500,4
9,Chris Peters,Taken,Taken,0yYhlB91twvFX77Zj2JBGD,0.739,0.54,10,-7.258,0,0.0489,3.49e-06,0.194,0.688,96.007,225000,4
10,Bruno Mars,Unorthodox Jukebox,Locked out of Heaven,1qCdYQdkWvm4cYXAuOlbyc,0.726,0.698,5,-4.165,1,0.0431,0.0,0.309,0.867,143.994,233478,4
11,Lifehouse,Lifehouse,You And Me,0815caqt2Lytro5EIzMufT,0.459,0.427,7,-7.734,1,0.0267,0.0,0.168,0.354,139.902,195493,3
12,Train,"Save Me, San Francisco (Golden Gate Edition)","Hey, Soul Sister",4HlFJV71xXKIGcU3kRyttv,0.673,0.886,1,-4.44,0,0.0431,0.0,0.0826,0.795,97.012,216773,4
13,Bruno Mars,Doo-Wops & Hooligans,Just the Way You Are,7BqBn9nzAq8spo5e7cZ0dJ,0.637,0.843,5,-5.413,1,0.0432,0.0,0.0876,0.434,109.012,220733,4
14,Bruno Mars,Unorthodox Jukebox,When I Was Your Man,0nJW01T7XtvILxQgC5J7Wh,0.612,0.28,0,-8.648,1,0.0434,0.0,0.088,0.387,72.795,213827,4
15,Macklemore,GEMINI,Good Old Days (feat. Kesha),2Za1AlJNvksouPPWbXpR2X,0.712,0.51,8,-8.162,1,0.0633,2.46e-05,0.112,0.268,122.964,240507,4
16,Rohail,Have You Ever Been to the Hills?,Have You Ever Been to the Hills?,09HqXIq2l6bYBndEfYCWBv,0.253,0.588,0,-9.027,1,0.0397,0.0,0.124,0.243,93.049,230580,4
17,WALK THE MOON,TALKING IS HARD (Expanded Edition),Shut Up and Dance,0kzw2tRyuL9rzipi5ntlIy,0.578,0.866,1,-3.804,1,0.0619,0.0,0.257,0.619,128.038,199080,4
18,Owl City,The Midsummer Station,Good Time,1kPpge9JDLpcj15qgrPbYX,0.56,0.872,3,-4.269,1,0.14,6.98e-06,0.371,0.682,126.05,205933,4
19,MKTO,MKTO,Classic,6FE2iI43OZnszFLuLtvvmg,0.72,0.791,1,-4.689,1,0.124,0.0,0.157,0.756,102.071,175427,4
20,MAGIC!,Don't Kill the Magic,Rude,6RtPijgfPKROxEzTHNRiDp,0.774,0.756,1,-4.995,1,0.0389,0.0,0.305,0.931,144.032,224840,4
21,Imagine Dragons,Night Visions,It's Time,6BtmXhTJMM9sBTHeYYASGz,0.656,0.884,2,-4.748,1,0.0372,0.0,0.145,0.86,105.009,237987,4
22,Of Monsters and Men,My Head Is An Animal,Little Talks,2ihCaVdNZmnHZWt0fvAM7B,0.457,0.757,1,-5.177,1,0.032,0.0,0.146,0.417,102.961,266600,4
23,Neon Trees,Habits,Animal,1fBl642IhJOE5U319Gy2Go,0.482,0.833,5,-5.611,1,0.0449,0.0,0.365,0.74,148.039,212293,4
24,Capital Cities,In A Tidal Wave Of Mystery (Deluxe Edition),Safe And Sound,6Z8R6UsFuGXGtiIxiD8ISb,0.655,0.819,0,-4.852,1,0.0316,0.00374,0.104,0.766,117.956,192790,5
25,One Direction,Up All Night,What Makes You Beautiful,4cluDES4hQEUhmXj6TXkSo,0.726,0.787,4,-2.494,1,0.0737,0.0,0.0596,0.888,124.99,199987,4
26,Andy Grammer,Andy Grammer,Fine By Me,4wTChU0tU44TAMC0xcQizi,0.583,0.791,11,-4.087,1,0.0318,0.0,0.0451,0.878,89.993,172893,4
27,Jay Sean,All Or Nothing,Down,7LP4Es66zdY7CyjepqmvAg,0.657,0.695,2,-4.493,1,0.0321,0.0,0.0822,0.683,65.997,212107,4
28,Far East Movement,Free Wired,Rocketeer,45sDIKapDyxPl307QpEAwl,0.664,0.845,4,-6.115,0,0.0461,0.0,0.267,0.357,96.005,211253,4
29,Jason Derulo,Future History (Deluxe Edition),It Girl,4fINc8dnfcz7AdhFYVA4i7,0.668,0.718,1,-4.736,0,0.0605,0.0,0.104,0.345,91.993,192200,4
30,Pitbull,Global Warming: Meltdown (Deluxe Version),Feel This Moment (feat. Christina Aguilera),0Hf4aIJpsN4Os2f0y0VqWl,0.673,0.758,7,-3.632,1,0.158,0.0,0.341,0.542,135.956,229507,4
31,Luke Combs,What You See Is What You Get,Better Together,1tSGw3h54aHModEHHL1HGK,0.552,0.225,0,-11.501,1,0.0477,0.0,0.111,0.67,138.002,219573,4
32,George Ezra,Staying at Tamara's,Shotgun,4ofwffwvvnbSkrMSCKQDaC,0.672,0.735,5,-4.733,1,0.0457,0.0,0.242,0.754,115.741,201287,4
33,Biz Markie,Biz's Baddest Beats: The Best of Biz Markie,Just a Friend,3yNVfRQlUPViUh8O2V9SQn,0.862,0.663,0,-9.004,1,0.21,0.0,0.318,0.837,85.308,238267,4
34,Charlie Heat,No Rain No Flowers,Sunshine,5aJU3H46Gn1EvaF3iMWWXN,0.773,0.63,3,-6.189,1,0.0871,0.0,0.114,0.483,149.956,181543,4
35,OMI,Me 4 U,Cheerleader - Felix Jaehn Remix Radio Edit,023OVLNzXhX0j7CxswUt6D,0.78,0.68,4,-6.081,1,0.0305,1.2e-05,0.138,0.594,118.026,180560,4
36,Miley Cyrus,The Time Of Our Lives,Party In The U.S.A.,5Q0Nhxo0l2bP3pNjpGJwV1,0.652,0.698,10,-4.667,0,0.042,0.000115,0.0886,0.47,96.021,202067,4
37,Bruno Mars,Unorthodox Jukebox,Treasure,55h7vJchibLdUkxdlX3fK7,0.874,0.692,5,-5.28,0,0.0431,7.24e-05,0.324,0.937,116.017,178560,4
38,Paramore,Paramore,Ain't It Fun,1j8z4TTjJ1YOdoFEDwJTQa,0.61,0.893,9,-3.681,1,0.0921,4.41e-05,0.021,0.673,104.031,296520,4
39,George Ezra,Wanted on Voyage,Budapest,7GJClzimvMSghjcrKxuf1M,0.714,0.451,5,-8.268,1,0.0276,0.0,0.108,0.406,127.787,200720,4
40,OutKast,Stankonia,Ms. Jackson,0I3q5fE6wg7LIfHGngUTnV,0.843,0.806,4,-5.946,0,0.269,0.0,0.0771,0.613,94.948,270507,4
41,Rex Orange County,Best Friend,Best Friend,47Bg6IrMed1GPbxRgwH2aC,0.575,0.714,6,-5.247,1,0.0596,0.0,0.115,0.32,144.982,262231,4
42,BabyJake,Cigarettes On Patios,Cigarettes On Patios,44yeuXXaEnaK5Cugptf7GH,0.754,0.725,7,-5.783,1,0.0528,1.19e-06,0.188,0.597,140.011,207813,4
43,Social House,Magic In The Hamptons (feat. Lil Yachty),Magic In The Hamptons (feat. Lil Yachty),2Yer0p7uB2lVBUAtANuuQp,0.769,0.479,1,-5.339,1,0.0385,0.0,0.0914,0.803,96.051,164640,4
44,WATCH THE DUCK,The Trojan Horse (Deluxe Edition),Making Luv To The Beat (feat. T.I. & DJ E-Feezy) - MERCE Remix,2haqQhsi8AM7mCpYPIr5mm,0.77,0.79,0,-5.007,1,0.0912,0.0,0.0937,0.261,104.062,249231,4
45,Bryce Vine,Drew Barrymore,Drew Barrymore,0OgGn1ofaj55l2PcihQQGV,0.758,0.574,11,-6.889,0,0.0572,0.00272,0.102,0.261,151.985,191147,4
46,Post Malone,Stoney (Deluxe),Go Flex,5yuShbu70mtHXY0yLzCQLQ,0.665,0.498,5,-8.185,1,0.0832,0.0,0.0757,0.127,81.967,179613,4
47,Quinn XCII,From Michigan With Love,Good Thing Go,7hV7333ajQNI1J6R5C9A8c,0.876,0.376,4,-9.341,1,0.257,0.0,0.106,0.326,113.902,212453,4
48,Surfaces,Where the Light Is,Sunday Best,1Cv1YLb4q0RzL6pybtaMLo,0.878,0.525,5,-6.832,1,0.0578,0.0,0.0714,0.694,112.022,158571,4
49,RL Grime,NOVA,UCLA,3OaunNUlXXs5e2PXtNAzzG,0.536,0.879,1,-3.019,1,0.0621,0.0,0.0847,0.334,140.137,192000,4
50,Ty James,Splash,Splash,04FG3jfxbSViVX9GYItO4n,0.6,0.678,1,-5.363,1,0.0331,0.0,0.0707,0.459,134.077,150448,4
51,Grouplove,Never Trust a Happy Song,Tongue Tied,0GO8y8jQk1PkHzS31d699N,0.56,0.936,3,-5.835,1,0.0439,0.0,0.161,0.371,112.96,218013,4
52,Hot Chelle Rae,Whatever,Tonight Tonight,2i0AUcEnsDm3dsqLrFWUCq,0.686,0.783,4,-4.977,1,0.119,0.0,0.163,0.814,99.978,200467,4
53,B.o.B,B.o.B Presents: The Adventures of Bobby Ray,Magic (feat. Rivers Cuomo),5uHYcK0nbEYgRaFTY5BqnP,0.549,0.932,8,-4.11,0,0.343,0.0,0.347,0.787,82.439,196133,4
54,Sammy Adams,All Night Longer,All Night Longer,1vNn7rVQT6UtEW1NGH53fT,0.712,0.649,1,-4.753,1,0.063,0.0,0.0683,0.616,127.028,177093,4
55,Bryce Vine,Carnival,La La Land (feat. YG),4oM9DGUTrRaXJDypxxHztZ,0.774,0.473,1,-5.122,0,0.0569,0.0,0.222,0.416,97.953,177253,4
56,Khalid,American Teen,8TEEN,5bgwqaRSS3M8WHWruHgSL5,0.83,0.585,1,-5.802,1,0.0366,0.00209,0.0576,0.642,105.03,228600,4
57,Sean Kingston,Beautiful Girls,Beautiful Girls,1hGy2eLcmC8eKx7qr1tOqx,0.762,0.661,1,-6.075,0,0.0687,0.0,0.256,0.769,130.009,225373,4
58,Whethan,"Life of a Wallflower, Vol. 1",Good Nights (feat. Mascolo),08Kj0lvbsqAxzeUOBYZRL6,0.849,0.483,6,-7.114,0,0.291,0.000141,0.0786,0.282,101.015,165618,4
59,Quinn XCII,The Story of Us,Straightjacket,51LIqkda3pTeECZUhMnool,0.838,0.546,5,-6.811,0,0.295,0.0,0.0656,0.745,137.027,206533,4
60,Travie McCoy,Lazarus,Billionaire (feat. Bruno Mars),2qPUnoasNe4Ep43emVXEig,0.633,0.673,6,-6.403,0,0.258,0.0,0.206,0.659,86.776,211160,4
61,Dominic Fike,"Don't Forget About Me, Demos",3 Nights,0uI7yAKUf52Cn7y3sYyjiX,0.815,0.518,7,-6.594,0,0.0897,0.0,0.104,0.877,151.891,177667,4
62,BØRNS,Dopamine,Electric Love,2GiJYvgVaD2HtM8GqD9EgQ,0.611,0.797,6,-7.627,0,0.0533,0.00137,0.26,0.518,120.041,218107,4
63,Fitz and The Tantrums,More Than Just a Dream (Deluxe Edition),Out of My League,2AYEOC02WLhUiOoaig2SEH,0.545,0.968,9,-3.553,0,0.0853,0.00325,0.331,0.527,169.965,209386,4
64,Bazzi,Soul Searching,Paradise,0Rx0DJI556Ix5gBny6EWmn,0.844,0.644,11,-6.273,0,0.0479,0.0,0.113,0.591,122.061,169038,4
65,Vance Joy,Nation of Two,Saturday Sun,2RiBogNRfulkNf7fVbPOrJ,0.637,0.864,8,-4.381,1,0.0468,0.0,0.222,0.706,99.995,214720,4
66,Surfaces,Heaven Falls / Fall on Me,Heaven Falls / Fall on Me,7yHqOZfsXYlicyoMt62yC6,0.563,0.366,11,-6.896,0,0.121,0.00243,0.0955,0.768,85.352,240597,4
67,Donnie Trumpet & The Social Experiment,Surf,Sunday Candy,6fTdcGsjxlAD9PSkoPaLMX,0.511,0.596,0,-6.56,1,0.224,0.0,0.0798,0.554,158.063,226014,4
68,Bryce Vine,Lazy Fair,Sour Patch Kids,5DJNyvuMmZfsfvdTpMMmUq,0.523,0.783,9,-5.084,1,0.0545,1.71e-05,0.219,0.581,76.588,252547,4
69,Khalid,American Teen,Young Dumb & Broke,5Z3GHaZ6ec9bsiI5BenrbY,0.798,0.539,1,-6.351,1,0.0421,1.66e-05,0.165,0.394,136.949,202547,4
70,SZA,The Weekend (Funk Wav Remix),The Weekend - Funk Wav Remix,0P6AWOA4LG1XOctzaVu5tt,0.775,0.573,11,-4.933,1,0.0585,0.0,0.126,0.667,101.925,171806,4
71,Quinn XCII,Change of Scenery,Another Day in Paradise,4gHSezW5CHZCvjAUjF2pd5,0.652,0.802,11,-5.308,1,0.0669,0.0,0.143,0.559,167.952,255000,5
72,Rex Orange County,Loving Is Easy,Loving Is Easy,5EYi2rH4LYs6M21ZLOyQTx,0.756,0.609,3,-7.927,1,0.0544,0.00474,0.096,0.537,117.023,155720,4
73,Khalid,American Teen,American Teen,312WNtMs3F28cUukaPY9bo,0.658,0.623,0,-6.934,1,0.0398,0.0,0.321,0.207,100.436,250747,4
74,Plain White T's,All That We Needed,Hey There Delilah,4RCWB3V8V0dignt99LZ8vH,0.656,0.291,2,-10.572,1,0.0293,0.0,0.114,0.298,103.971,232533,4
75,Maroon 5,Songs About Jane: 10th Anniversary Edition,She Will Be Loved - Radio Mix,4llK75pXNWZz6KAho2Gp16,0.651,0.663,0,-5.569,0,0.0281,0.0,0.0994,0.465,102.0,259453,4
76,Kid Cudi,Man On The Moon: The End Of Day,Pursuit Of Happiness (Nightmare),5iSEsR6NKjlC9SrIJkyL3k,0.63,0.605,0,-8.951,1,0.0414,9.29e-05,0.298,0.266,115.277,295293,4
77,Kenny Chesney,The Big Revival,American Kids,1dgWTMoHwTUnQhOQ8SR5fV,0.733,0.589,7,-7.37,1,0.1,5.85e-06,0.0366,0.867,170.097,182960,4
78,Wesley Saylor,Even Now,Even Now,502RmAlfC4SfQAHLI0OJrM,0.806,0.581,7,-6.936,1,0.042,0.0,0.113,0.902,106.994,201869,4
79,Eric Church,Chief,Springsteen,05ZACkzW8YbRq3eFgIfSNB,0.692,0.809,2,-5.935,1,0.0255,9.77e-05,0.185,0.927,104.023,263387,4
80,Dan + Shay,Dan + Shay,Speechless,3GJ4hzg4lrGwU51Y3VARbF,0.616,0.438,1,-5.968,1,0.0298,0.0,0.24,0.386,135.929,213387,4
81,Taylor Swift,Speak Now (Deluxe Package),Long Live,5Bdm0z5upmvqDCKIaa3lF8,0.387,0.695,7,-4.211,1,0.0356,0.000102,0.106,0.155,203.942,317960,4
82,Taylor Swift,Fearless,Fifteen,4t0OI7XrODjSkAu3bTPmWj,0.556,0.651,7,-4.396,1,0.0266,0.0,0.145,0.203,95.485,294333,4
83,Charlie Puth,Some Type of Love,Marvin Gaye (feat. Meghan Trainor),6ukMqDxnOPOgoHdak7Kyp3,0.795,0.616,1,-5.281,0,0.06,0.0,0.349,0.815,110.015,190453,4
84,Rihanna,FourFiveSeconds,FourFiveSeconds,78TTtXnFQPzwqlbtbwqN0y,0.582,0.272,2,-5.662,1,0.0501,0.0,0.13,0.354,205.846,188238,4
85,Taylor Swift,Taylor Swift,Our Song,15DeqWWQB4dcEWzJg15VrN,0.668,0.672,2,-4.931,1,0.0303,0.0,0.329,0.539,89.011,201107,4
86,Surfaces,Surf,24 / 7 / 365,0ClnfM4PI0wjlCVTJc9lP7,0.752,0.65,4,-6.194,1,0.0334,1.38e-06,0.313,0.904,141.16,177000,4
87,Bryce Vine,Sunflower Seeds,Sunflower Seeds,4MJfCOcc2PpWOrUqOpvy1S,0.723,0.593,10,-5.816,1,0.0308,5.35e-05,0.217,0.273,92.985,228610,4
88,AJR,Neotheater,100 Bad Days,17FK4etx1u2NK60cptINMS,0.626,0.639,10,-5.62,1,0.085,0.0,0.161,0.638,144.009,212783,4
89,Taylor Swift,Red (Big Machine Radio Release Special),22,6ce41JVa6KFaryfmC2bu2W,0.661,0.729,7,-6.561,1,0.0376,0.0013,0.0477,0.668,103.987,232120,4
90,Bastille,Bad Blood,Pompeii,3gbBpTdY8lnQwqxNCcf795,0.679,0.715,9,-6.383,1,0.0407,0.0,0.271,0.571,127.435,214148,4
91,R. City,What Dreams Are Made Of,Locked Away (feat. Adam Levine),7x5xYW5W42OGPAdHUyyguy,0.509,0.671,1,-5.709,1,0.0678,0.0,0.0452,0.55,118.413,227480,5
92,Jason Derulo,Jason Derulo,Ridin' Solo,6BaxqcoEM9r3LXisTyJjST,0.442,0.83,9,-4.02,1,0.146,0.0,0.129,0.578,89.338,215747,4
93,Bryce Vine,Lazy Fair,Guilty Pleasure,3F0xQdEqmXIbrYbtZ46InQ,0.651,0.835,6,-5.768,1,0.0464,0.0,0.118,0.87,150.058,204413,4
94,Bazanji,Beachside,Beachside,7tld8T5xAPfOtMDYJ0GpdO,0.711,0.69,5,-4.948,0,0.0579,0.0,0.263,0.194,77.179,227004,4
95,Carrie Underwood,Carnival Ride,All-American Girl,2dRPQFwPqAmc42mDRnsDQu,0.624,0.805,9,-2.632,1,0.029,0.0,0.328,0.77,123.991,212173,4
96,The Chicks,Home,Landslide,5hviCr3lgg6LY6noG6DPKs,0.571,0.438,2,-7.007,1,0.0279,1.56e-05,0.187,0.444,145.948,230549,4
97,Jack Johnson,In Between Dreams,Better Together,4VywXu6umkIQ2OS0m1I79y,0.868,0.347,5,-9.529,1,0.0536,2e-05,0.11,0.659,110.059,207680,4
98,Matt Nathanson,Some Mad Hope,Come On Get Higher,38YgZVHPWOWsKrsCXz6JyP,0.672,0.623,9,-5.699,1,0.0297,0.0,0.0848,0.617,92.018,215173,4
99,AJR,Let the Games Begin,Let the Games Begin,2pwnEzgIzYL4AOw4ousjkB,0.664,0.698,10,-5.084,1,0.067,0.0,0.118,0.573,135.023,201004,4
0,Various Artists,Classic Soft Rock,Come and Get Your Love - Re-Recorded,1DzQvaFztN7CnbqcXOO5k0,0.782,0.808,2,-8.374,1,0.0291,0,0.161,0.971,104.983,176592,4
1,Norman Greenbaum,Spirit In The Sky,Spirit In The Sky,7fqhrLJzKHJ0RW32N0y2Gp,0.537,0.606,2,-7.048,1,0.0347,0.00559,0.11,0.582,128.73,242893,4
2,Johnny Maestro & Brooklyn Bridge,The Worst That Could Happen,Hooked on a Feeling,23LEAN1OErucG7zBw8OEnu,0.541,0.664,8,-11.068,1,0.111,0,0.318,0.92,118.296,168494,4
3,The Runaways,The Runaways - The Mercury Albums Anthology,Cherry Bomb,35fqvg4rE0pzPeUj42nqQT,0.501,0.813,11,-8.192,1,0.0638,4.75e-05,0.131,0.495,136.59,138707,4
4,Various Artists,Boogie Nights #2 (More Music From The Original Motion Picture),Fooled Around And Fell In Love,6BJTagJUFeUxHpVWxTmatw,0.634,0.796,10,-6.374,1,0.031,0.0309,0.155,0.565,113.475,274333,3
5,Rupert Holmes,Escape...The Best Of,Escape (The Pina Colada Song),5I9zIwGB6f0edpjO5oX2b9,0.824,0.739,0,-7.198,1,0.0602,1.43e-06,0.0866,0.954,139.344,275293,4
6,Raspberries,Raspberries,Go All The Way,75GQIYnRaBg7ndHxhfYuQy,0.305,0.849,9,-4.892,1,0.0999,0.000134,0.0995,0.555,134.287,205347,4
7,10cc,Tenology,I'm Not In Love,5Ws2EQtBiwpAcBYYSB14ns,0.385,0.622,4,-13.139,1,0.0569,0.00475,0.126,0.162,133.525,367240,4
8,The Jackson 5,The Ultimate Collection: Jackson 5,I Want You Back,5LN9F6c1Okx7Yrwd6GO8tu,0.672,0.592,8,-8.175,1,0.0338,0.00393,0.159,0.927,98.201,179960,4
9,Various Artists,Shining '70s (Best Of '70s Easy Rock),O-O-H Child,3GNNIvSOLX4jE8pyqkCrWQ,0.511,0.66,10,-9.052,0,0.0385,8.31e-06,0.606,0.709,88.816,195733,4
10,Electric Light Orchestra,Out of the Blue,Mr. Blue Sky,2RlgNHKcydI9sayD2Df2xp,0.388,0.338,10,-10.054,1,0.0328,3.72e-06,0.248,0.477,177.784,303373,4
11,Sweet,Action! The Ultimate Story,Fox on the Run - Single Version,23QyZNbiKujRQjE4omMvRi,0.488,0.753,9,-6.971,1,0.0369,0,0.0677,0.698,127.522,201093,4
12,Fleetwood Mac,Rumours (Super Deluxe),The Chain - 2004 Remaster,5e9TFTbltYBg2xThimr0rU,0.545,0.67,9,-8.81,1,0.0496,0.000822,0.0451,0.481,151.553,270213,4
13,Various Artists,Move On Up: The Very Best Of Northern Soul,Ain't No Mountain High Enough,7hsrYhBc1EdCiR1xznVEhd,0.603,0.785,11,-5.078,0,0.0316,0.000226,0.09,0.81,129.204,147400,4
14,David Bowie,The Rise and Fall of Ziggy Stardust and the Spiders from Mars (2012 Remaster),Moonage Daydream - 2012 Remaster,6mib3N4E8PZHAGQ3xy7bho,0.561,0.601,11,-11.209,0,0.0348,0.000147,0.0585,0.752,144.477,279693,4
15,Aliotta Haynes Jeremiah,Lake Shore Drive,Lake Shore Drive,46MX86XQqYCZRvwPpeq4Gi,0.434,0.885,4,-7.367,1,0.0396,0,0.0811,0.843,93.999,235173,4
16,Glen Campbell,Southern Nights,Southern Nights,7kv7zBjMtVf0eIJle2VZxn,0.697,0.813,11,-8.89,0,0.0315,0.0232,0.583,0.85,95.301,180027,4
17,Looking Glass,Looking Glass,Brandy (You're a Fine Girl),2BY7ALEWdloFHgQZG6VMLA,0.716,0.625,1,-11.369,0,0.0601,1.97e-05,0.134,0.826,125.276,186827,4
18,Cheap Trick,Heaven Tonight,Surrender,2ccUQnjjNWT0rsNnsBpsCA,0.524,0.955,0,-7.081,1,0.0411,8.77e-06,0.659,0.869,133.849,253733,4
19,Various Artists,Can't Hardly Wait,Flashlight,6VSm4HuSiOGWjbt6zpPnvh,0.749,0.802,7,-6.159,0,0.0471,0.0499,0.611,0.826,106.077,267800,4
